"hgnc_symbol","ensembl_peptide_id"
"IFT27","ENSP00000399606"
"LAT2","ENSP00000420549"
"LAT2","ENSP00000344881"
"LAT2","ENSP00000417533"
"LAT2","ENSP00000381492"
"LAT2","ENSP00000354374"
"LAT2","ENSP00000275635"
"LAT2","ENSP00000433807"
"LAT2","ENSP00000420494"
"LAT2","ENSP00000419150"
"HSD11B2","ENSP00000316786"
"HSD11B2","ENSP00000473429"
"LRRC15","ENSP00000306276"
"LRRC15","ENSP00000413707"
"GK","ENSP00000368226"
"GK","ENSP00000368229"
"GK","ENSP00000509378"
"GK","ENSP00000401720"
"GK","ENSP00000368228"
"GK","ENSP00000418873"
"GK","ENSP00000420676"
"GK","ENSP00000419332"
"GK","ENSP00000417942"
"GK","ENSP00000368224"
"GK","ENSP00000419771"
"GK","ENSP00000368221"
"FAM43A","ENSP00000371397"
"HIF1A","ENSP00000338018"
"HIF1A","ENSP00000378446"
"HIF1A","ENSP00000323326"
"HIF1A","ENSP00000437955"
"KCND1","ENSP00000518043"
"KCND1","ENSP00000518044"
"KCND1","ENSP00000518045"
"KCNC2","ENSP00000448301"
"KCNC2","ENSP00000449941"
"KCNC2","ENSP00000449253"
"KCNC2","ENSP00000497415"
"KCNC2","ENSP00000319877"
"KCNC2","ENSP00000438423"
"KCNC2","ENSP00000376966"
"KCNC2","ENSP00000298972"
"LEF1","ENSP00000369284"
"LEF1","ENSP00000265165"
"LEF1","ENSP00000406176"
"LEF1","ENSP00000422840"
"LEF1","ENSP00000422334"
"LEF1","ENSP00000427459"
"LEF1","ENSP00000422801"
"LEF1","ENSP00000427365"
"LRRN4","ENSP00000513938"
"LRRN4","ENSP00000368135"
"LRRN4","ENSP00000513939"
"GPKOW","ENSP00000518004"
"MAGIX","ENSP00000518056"
"MAGIX","ENSP00000518057"
"MAGIX","ENSP00000518060"
"MAGIX","ENSP00000518058"
"MAGIX","ENSP00000518059"
"MAGIX","ENSP00000518061"
"MAGIX","ENSP00000518062"
"INO80B-WBP1","ENSP00000388677"
"INO80B-WBP1","ENSP00000392498"
"KCTD3","ENSP00000259154"
"KCTD3","ENSP00000396726"
"KCTD3","ENSP00000399962"
"GFRA4","ENSP00000290417"
"GFRA4","ENSP00000313423"
"GFRA4","ENSP00000435801"
"IARS1","ENSP00000516807"
"IARS1","ENSP00000516808"
"IARS1","ENSP00000516809"
"IARS1","ENSP00000516810"
"IARS1","ENSP00000516811"
"IARS1","ENSP00000516812"
"IARS1","ENSP00000516813"
"IARS1","ENSP00000516814"
"IARS1","ENSP00000516815"
"IARS1","ENSP00000516816"
"IARS1","ENSP00000516817"
"IARS1","ENSP00000516818"
"IARS1","ENSP00000516819"
"IARS1","ENSP00000516820"
"IARS1","ENSP00000516821"
"IARS1","ENSP00000516822"
"IARS1","ENSP00000516823"
"IARS1","ENSP00000516824"
"IARS1","ENSP00000516825"
"HHAT","ENSP00000261458"
"HHAT","ENSP00000355977"
"HHAT","ENSP00000413399"
"HHAT","ENSP00000355976"
"HHAT","ENSP00000442625"
"HHAT","ENSP00000444995"
"HHAT","ENSP00000438468"
"HHAT","ENSP00000416845"
"HHAT","ENSP00000439229"
"FRMPD2","ENSP00000490362"
"FRMPD2","ENSP00000490201"
"FRMPD2","ENSP00000307079"
"FRMPD2","ENSP00000363317"
"KIF12","ENSP00000491090"
"KIF12","ENSP00000495410"
"KIF12","ENSP00000491702"
"KIF12","ENSP00000491357"
"KIF12","ENSP00000510798"
"FERMT1","ENSP00000217289"
"FERMT1","ENSP00000514127"
"FERMT1","ENSP00000441063"
"FERMT1","ENSP00000514312"
"MCAT","ENSP00000290429"
"MCAT","ENSP00000331306"
"MCAT","ENSP00000477216"
"MCOLN1","ENSP00000264079"
"MCOLN1","ENSP00000469074"
"MCOLN1","ENSP00000472176"
"HMCN1","ENSP00000271588"
"HMCN1","ENSP00000406205"
"GAB3","ENSP00000399588"
"GAB3","ENSP00000358588"
"GAB3","ENSP00000358581"
"GAB3","ENSP00000412258"
"INPP5J","ENSP00000520436"
"INPP5J","ENSP00000401124"
"INPP5J","ENSP00000406570"
"INPP5J","ENSP00000333262"
"INPP5J","ENSP00000383150"
"INPP5J","ENSP00000384534"
"INPP5J","ENSP00000384596"
"INPP5J","ENSP00000520437"
"INPP5J","ENSP00000385264"
"INPP5J","ENSP00000385343"
"INPP5J","ENSP00000384540"
"FAM219A","ENSP00000368371"
"FAM219A","ENSP00000368372"
"FAM219A","ENSP00000368377"
"FAM219A","ENSP00000368380"
"FAM219A","ENSP00000368382"
"FAM219A","ENSP00000499069"
"FAM219A","ENSP00000392452"
"FAM219A","ENSP00000297620"
"FAM219A","ENSP00000409737"
"FAM219A","ENSP00000368369"
"INHBA","ENSP00000242208"
"INHBA","ENSP00000397197"
"INHBA","ENSP00000490646"
"MAGEF1","ENSP00000315064"
"KIAA1210","ENSP00000510348"
"KIAA1210","ENSP00000384670"
"MAPK8","ENSP00000378974"
"MAPK8","ENSP00000387936"
"MAPK8","ENSP00000363304"
"MAPK8","ENSP00000393223"
"MAPK8","ENSP00000363294"
"MAPK8","ENSP00000397729"
"MAPK8","ENSP00000496965"
"MAPK8","ENSP00000353483"
"MAPK8","ENSP00000363297"
"MAPK8","ENSP00000363291"
"MFSD10","ENSP00000426907"
"MFSD10","ENSP00000347619"
"MFSD10","ENSP00000332646"
"MFSD10","ENSP00000423509"
"MFSD10","ENSP00000425757"
"MFSD10","ENSP00000427637"
"MFSD10","ENSP00000423402"
"IFI27L2","ENSP00000238609"
"IFI27L2","ENSP00000451717"
"FAM43B","ENSP00000331397"
"KLHL38","ENSP00000321475"
"KLHL38","ENSP00000508228"
"IQUB","ENSP00000324882"
"IQUB","ENSP00000417769"
"IQUB","ENSP00000417285"
"IQUB","ENSP00000417636"
"GATA4","ENSP00000435043"
"GATA4","ENSP00000473671"
"GATA4","ENSP00000473598"
"GATA4","ENSP00000435347"
"GATA4","ENSP00000435712"
"GATA4","ENSP00000334458"
"GATA4","ENSP00000482268"
"ID3","ENSP00000363689"
"GPR132","ENSP00000328818"
"GPR132","ENSP00000376364"
"GPR132","ENSP00000448513"
"GPR132","ENSP00000438094"
"GPR132","ENSP00000448776"
"GRK4","ENSP00000381129"
"GRK4","ENSP00000381128"
"GRK4","ENSP00000421650"
"GRK4","ENSP00000264764"
"GRK4","ENSP00000427445"
"LRP2","ENSP00000496870"
"LRP2","ENSP00000496887"
"LRP2","ENSP00000497617"
"LRP2","ENSP00000409813"
"JAG2","ENSP00000328566"
"JAG2","ENSP00000328169"
"GALE","ENSP00000483375"
"GALE","ENSP00000363621"
"GALE","ENSP00000397045"
"GALE","ENSP00000398585"
"GALE","ENSP00000414719"
"GALE","ENSP00000393359"
"GALE","ENSP00000398257"
"IL27RA","ENSP00000500946"
"KCNJ2","ENSP00000441848"
"KCNJ2","ENSP00000243457"
"LKAAEAR1","ENSP00000302763"
"LKAAEAR1","ENSP00000310801"
"GALR2","ENSP00000329684"
"EXOC7","ENSP00000468404"
"EXOC7","ENSP00000333806"
"EXOC7","ENSP00000334100"
"EXOC7","ENSP00000475431"
"EXOC7","ENSP00000466682"
"EXOC7","ENSP00000384368"
"EXOC7","ENSP00000349767"
"EXOC7","ENSP00000404322"
"EXOC7","ENSP00000489266"
"EXOC7","ENSP00000467042"
"EXOC7","ENSP00000389950"
"EXOC7","ENSP00000389723"
"EXOC7","ENSP00000468364"
"EXOC7","ENSP00000385066"
"MAPKBP1","ENSP00000427582"
"MAPKBP1","ENSP00000397570"
"MAPKBP1","ENSP00000421891"
"MAPKBP1","ENSP00000393099"
"MAPKBP1","ENSP00000426154"
"MAPKBP1","ENSP00000422132"
"MAPKBP1","ENSP00000487189"
"LAGE3","ENSP00000349923"
"FCRL6","ENSP00000440712"
"FCRL6","ENSP00000320625"
"FCRL6","ENSP00000357086"
"FCRL6","ENSP00000340949"
"FCRL6","ENSP00000376068"
"FAM110B","ENSP00000509301"
"FAM110B","ENSP00000355204"
"HPSE","ENSP00000308107"
"HPSE","ENSP00000384262"
"HPSE","ENSP00000506434"
"HPSE","ENSP00000426139"
"HPSE","ENSP00000421827"
"HPSE","ENSP00000421038"
"HPSE","ENSP00000423265"
"HPSE","ENSP00000421365"
"GGA1","ENSP00000520500"
"GGA1","ENSP00000371175"
"GGA1","ENSP00000384030"
"GGA1","ENSP00000341344"
"GGA1","ENSP00000403534"
"GGA1","ENSP00000321288"
"GGA1","ENSP00000404453"
"GGA1","ENSP00000390416"
"GGA1","ENSP00000400159"
"GGA1","ENSP00000416153"
"GGA1","ENSP00000411727"
"GGA1","ENSP00000385287"
"GGA1","ENSP00000395901"
"GGA1","ENSP00000402930"
"GGA1","ENSP00000411373"
"GGA1","ENSP00000414413"
"GNB2","ENSP00000399904"
"GNB2","ENSP00000305260"
"GNB2","ENSP00000401873"
"GNB2","ENSP00000389391"
"GNB2","ENSP00000390543"
"GNB2","ENSP00000400286"
"GNB2","ENSP00000377503"
"GNB2","ENSP00000390077"
"GNB2","ENSP00000413219"
"GNB2","ENSP00000377501"
"KCNJ1","ENSP00000376433"
"KCNJ1","ENSP00000376434"
"KCNJ1","ENSP00000406320"
"KCNJ1","ENSP00000316233"
"KCNJ1","ENSP00000376432"
"KDM3A","ENSP00000396561"
"KDM3A","ENSP00000386660"
"KDM3A","ENSP00000323659"
"KDM3A","ENSP00000394691"
"KDM3A","ENSP00000386516"
"KDM3A","ENSP00000397660"
"HELQ","ENSP00000424186"
"HELQ","ENSP00000295488"
"HELQ","ENSP00000424539"
"FBRS","ENSP00000348489"
"FBRS","ENSP00000456204"
"FBRS","ENSP00000287468"
"MAN2B1","ENSP00000395473"
"MAN2B1","ENSP00000221363"
"MAN2B1","ENSP00000469456"
"MAN2B1","ENSP00000471685"
"MAN2B1","ENSP00000470174"
"MAN2B1","ENSP00000470533"
"ITGAL","ENSP00000504379"
"ITGAL","ENSP00000503623"
"ITGAL","ENSP00000456521"
"ITGAL","ENSP00000350886"
"ITGAL","ENSP00000349252"
"ITGAL","ENSP00000457785"
"ITGAL","ENSP00000454908"
"ITGAL","ENSP00000454342"
"ITGAL","ENSP00000409377"
"ITGAL","ENSP00000461006"
"ITGAL","ENSP00000503942"
"ITGAL","ENSP00000458739"
"ITGAL","ENSP00000504443"
"GNL3L","ENSP00000501385"
"GNL3L","ENSP00000501411"
"GNL3L","ENSP00000501441"
"GNL3L","ENSP00000501380"
"GNL3L","ENSP00000338573"
"GNL3L","ENSP00000354091"
"GNL3L","ENSP00000501497"
"GNL3L","ENSP00000501418"
"GNL3L","ENSP00000501452"
"GNL3L","ENSP00000501515"
"GAPVD1","ENSP00000419799"
"GAPVD1","ENSP00000418969"
"GAPVD1","ENSP00000297933"
"GAPVD1","ENSP00000377646"
"GAPVD1","ENSP00000377665"
"GAPVD1","ENSP00000419767"
"GAPVD1","ENSP00000377645"
"GAPVD1","ENSP00000419063"
"GAPVD1","ENSP00000418747"
"GAPVD1","ENSP00000377664"
"GAPVD1","ENSP00000309582"
"GAPVD1","ENSP00000413082"
"GAPVD1","ENSP00000391251"
"FOXJ1","ENSP00000323880"
"GPCPD1","ENSP00000396720"
"GPCPD1","ENSP00000368305"
"GPCPD1","ENSP00000487616"
"GPCPD1","ENSP00000488635"
"KDR","ENSP00000263923"
"HHLA1","ENSP00000388322"
"HHLA1","ENSP00000500443"
"KIFC2","ENSP00000494595"
"KIFC2","ENSP00000496539"
"KIFC2","ENSP00000301332"
"LIME1","ENSP00000414506"
"LIME1","ENSP00000482812"
"LIME1","ENSP00000309521"
"LIME1","ENSP00000477561"
"LIME1","ENSP00000476772"
"LIME1","ENSP00000478705"
"ESPNL","ENSP00000339115"
"ESPNL","ENSP00000386577"
"ESPNL","ENSP00000479394"
"ESPNL","ENSP00000386579"
"ESPNL","ENSP00000417001"
"FOXH1","ENSP00000366534"
"HS6ST2","ENSP00000359870"
"HS6ST2","ENSP00000359873"
"HS6ST2","ENSP00000384013"
"HS6ST2","ENSP00000491722"
"HS6ST2","ENSP00000429473"
"KLHL30","ENSP00000386389"
"FBXW9","ENSP00000465854"
"FBXW9","ENSP00000376945"
"FBXW9","ENSP00000465387"
"ILKAP","ENSP00000254654"
"ILKAP","ENSP00000477533"
"ILKAP","ENSP00000477542"
"ILKAP","ENSP00000406254"
"ILKAP","ENSP00000395301"
"GET3","ENSP00000466379"
"GET3","ENSP00000349887"
"GPT","ENSP00000433586"
"GPT","ENSP00000378408"
"KIF4A","ENSP00000363524"
"JUNB","ENSP00000303315"
"MFSD3","ENSP00000301327"
"HIC1","ENSP00000461476"
"HIC1","ENSP00000476554"
"HIC1","ENSP00000460268"
"HIC1","ENSP00000382742"
"HIC1","ENSP00000477858"
"HIC1","ENSP00000467045"
"HIC1","ENSP00000314080"
"IRF2BPL","ENSP00000238647"
"HOOK2","ENSP00000504514"
"HOOK2","ENSP00000380785"
"HOOK2","ENSP00000264827"
"HOOK2","ENSP00000465091"
"HOOK2","ENSP00000467097"
"HOOK2","ENSP00000465023"
"HOOK2","ENSP00000466616"
"HOOK2","ENSP00000465427"
"HOOK2","ENSP00000466497"
"HOOK2","ENSP00000465042"
"LRRC74A","ENSP00000377369"
"LRRC74A","ENSP00000216450"
"LRRC74A","ENSP00000452348"
"LRRC74A","ENSP00000509283"
"LRRC74A","ENSP00000509131"
"LRRC74A","ENSP00000509938"
"LRRC74A","ENSP00000510779"
"LPAR1","ENSP00000363553"
"LPAR1","ENSP00000363552"
"LPAR1","ENSP00000351755"
"LPAR1","ENSP00000401810"
"LPAR1","ENSP00000506912"
"HES6","ENSP00000272937"
"HES6","ENSP00000387215"
"HES6","ENSP00000387155"
"HES6","ENSP00000387343"
"HES6","ENSP00000401797"
"HES6","ENSP00000387008"
"HES6","ENSP00000387107"
"HES6","ENSP00000392596"
"HES6","ENSP00000390870"
"HCN3","ENSP00000357342"
"FAXC","ENSP00000374328"
"FAXC","ENSP00000445267"
"LRRC14","ENSP00000436452"
"LRRC14","ENSP00000292524"
"LRRC14","ENSP00000434768"
"LRRC14","ENSP00000435985"
"LRRC14","ENSP00000434738"
"FAM222A","ENSP00000443292"
"FAM222A","ENSP00000351783"
"LRRC24","ENSP00000434849"
"LRRC24","ENSP00000435653"
"MACROD2","ENSP00000217246"
"MACROD2","ENSP00000507484"
"MACROD2","ENSP00000496601"
"MACROD2","ENSP00000385290"
"MACROD2","ENSP00000385516"
"LGI2","ENSP00000371548"
"LGI2","ENSP00000426254"
"L3MBTL1","ENSP00000497791"
"L3MBTL1","ENSP00000415971"
"L3MBTL1","ENSP00000387971"
"L3MBTL1","ENSP00000497122"
"L3MBTL1","ENSP00000398516"
"L3MBTL1","ENSP00000516063"
"L3MBTL1","ENSP00000402107"
"L3MBTL1","ENSP00000497566"
"L3MBTL1","ENSP00000497656"
"L3MBTL1","ENSP00000498152"
"L3MBTL1","ENSP00000410139"
"L3MBTL1","ENSP00000497414"
"L3MBTL1","ENSP00000497749"
"L3MBTL1","ENSP00000497303"
"L3MBTL1","ENSP00000362227"
"L3MBTL1","ENSP00000362226"
"L3MBTL1","ENSP00000497445"
"L3MBTL1","ENSP00000412938"
"L3MBTL1","ENSP00000497323"
"L3MBTL1","ENSP00000497199"
"LAX1","ENSP00000356186"
"LAX1","ENSP00000406970"
"LTBP4","ENSP00000483230"
"LTBP4","ENSP00000204005"
"LTBP4","ENSP00000482179"
"LTBP4","ENSP00000311905"
"LTBP4","ENSP00000480629"
"LTBP4","ENSP00000380031"
"LTBP4","ENSP00000243562"
"LTBP4","ENSP00000470824"
"LTBP4","ENSP00000479712"
"LTBP4","ENSP00000469785"
"LTBP4","ENSP00000472995"
"LTBP4","ENSP00000480888"
"LTBP4","ENSP00000469406"
"LTBP4","ENSP00000478928"
"LTBP4","ENSP00000479612"
"LTBP4","ENSP00000481081"
"MFSD14B","ENSP00000364493"
"GIGYF1","ENSP00000275732"
"GIGYF1","ENSP00000494292"
"GIGYF1","ENSP00000503354"
"FAM89A","ENSP00000355614"
"GHITM","ENSP00000509708"
"GHITM","ENSP00000361207"
"GHITM","ENSP00000510236"
"GHITM","ENSP00000508495"
"GHITM","ENSP00000510576"
"GHITM","ENSP00000510216"
"GHITM","ENSP00000509697"
"GHITM","ENSP00000509674"
"GHITM","ENSP00000509112"
"GHITM","ENSP00000508559"
"FAM220A","ENSP00000317289"
"FAM220A","ENSP00000432444"
"FAM220A","ENSP00000436886"
"MAP3K3","ENSP00000461988"
"MAP3K3","ENSP00000354485"
"MAP3K3","ENSP00000464130"
"MAP3K3","ENSP00000354927"
"MAP3K3","ENSP00000462086"
"MAP3K3","ENSP00000462917"
"MAP3K3","ENSP00000464532"
"MAP3K3","ENSP00000464482"
"KDELR2","ENSP00000258739"
"KDELR2","ENSP00000420501"
"KDELR2","ENSP00000371702"
"GLTP","ENSP00000315263"
"GLTP","ENSP00000445919"
"GLTP","ENSP00000440136"
"GLTP","ENSP00000438128"
"GLTP","ENSP00000441537"
"FAH","ENSP00000453152"
"FAH","ENSP00000385080"
"FAH","ENSP00000507608"
"FAH","ENSP00000507680"
"FAH","ENSP00000261755"
"FAH","ENSP00000453347"
"FAH","ENSP00000507314"
"FAH","ENSP00000454952"
"GLT6D1","ENSP00000360829"
"LCN9","ENSP00000277526"
"LCN9","ENSP00000482296"
"GPR148","ENSP00000308908"
"LRRC20","ENSP00000378458"
"LRRC20","ENSP00000378457"
"LRRC20","ENSP00000348043"
"LRRC20","ENSP00000362321"
"LRRC20","ENSP00000413745"
"LRRC20","ENSP00000350255"
"LRRC20","ENSP00000350860"
"FANCB","ENSP00000512572"
"FANCB","ENSP00000512573"
"FANCB","ENSP00000512574"
"FANCB","ENSP00000512575"
"FANCB","ENSP00000512559"
"FANCB","ENSP00000397849"
"FANCB","ENSP00000495047"
"FANCB","ENSP00000512549"
"FANCB","ENSP00000512576"
"FANCB","ENSP00000512550"
"FANCB","ENSP00000512577"
"FANCB","ENSP00000494963"
"FANCB","ENSP00000498215"
"FANCB","ENSP00000326819"
"FANCB","ENSP00000512578"
"FANCB","ENSP00000512551"
"FHDC1","ENSP00000427567"
"LIMD2","ENSP00000259006"
"LIMD2","ENSP00000462707"
"LIMD2","ENSP00000463089"
"LIMD2","ENSP00000463409"
"LIMD2","ENSP00000464003"
"LIMD2","ENSP00000462125"
"LIMD2","ENSP00000463656"
"LIMD2","ENSP00000463805"
"HENMT1","ENSP00000385655"
"HENMT1","ENSP00000359048"
"HENMT1","ENSP00000499017"
"HENMT1","ENSP00000359049"
"HENMT1","ENSP00000403953"
"KCNA4","ENSP00000328511"
"LHX2","ENSP00000453448"
"LHX2","ENSP00000362717"
"LHX2","ENSP00000394978"
"LHX2","ENSP00000476200"
"KIRREL2","ENSP00000466460"
"KIRREL2","ENSP00000465305"
"KIRREL2","ENSP00000345067"
"KIRREL2","ENSP00000353331"
"KIRREL2","ENSP00000262625"
"LUM","ENSP00000266718"
"FAM47C","ENSP00000367913"
"ESRRA","ENSP00000385971"
"ESRRA","ENSP00000503245"
"ESRRA","ENSP00000000442"
"ESRRA","ENSP00000439896"
"ESRRA","ENSP00000384851"
"ESRRA","ENSP00000441970"
"ESRRA","ENSP00000444710"
"FAN1","ENSP00000455983"
"FAN1","ENSP00000499742"
"FAN1","ENSP00000499703"
"FAN1","ENSP00000499726"
"FAN1","ENSP00000499534"
"FAN1","ENSP00000499638"
"FAN1","ENSP00000454223"
"FAN1","ENSP00000454544"
"FAN1","ENSP00000499478"
"FAN1","ENSP00000499252"
"FAN1","ENSP00000499780"
"FAN1","ENSP00000455573"
"FAN1","ENSP00000354497"
"FAN1","ENSP00000499576"
"FAN1","ENSP00000457680"
"FAN1","ENSP00000499390"
"LRRC46","ENSP00000463930"
"LRRC46","ENSP00000269025"
"LRRC46","ENSP00000462585"
"LRRC46","ENSP00000463232"
"LRIG1","ENSP00000273261"
"LRIG1","ENSP00000373208"
"HNF4A","ENSP00000315180"
"HNF4A","ENSP00000476609"
"HNF4A","ENSP00000396216"
"HNF4A","ENSP00000476310"
"HNF4A","ENSP00000312987"
"HNF4A","ENSP00000362011"
"HNF4A","ENSP00000410911"
"HNF4A","ENSP00000412111"
"HNF4A","ENSP00000506914"
"HNF4A","ENSP00000507189"
"HNF4A","ENSP00000507389"
"HNF4A","ENSP00000507555"
"HNF4A","ENSP00000507529"
"HNF4A","ENSP00000481331"
"HNF4A","ENSP00000507346"
"GPRIN2","ENSP00000363436"
"GPRIN2","ENSP00000363433"
"GLI3","ENSP00000503986"
"GLI3","ENSP00000502957"
"GLI3","ENSP00000379258"
"GLI3","ENSP00000503743"
"GLI3","ENSP00000496377"
"GLI3","ENSP00000495498"
"GLI3","ENSP00000495207"
"GLI3","ENSP00000495745"
"GLI3","ENSP00000407963"
"GLI3","ENSP00000503352"
"GLI3","ENSP00000503957"
"KPNA2","ENSP00000503884"
"KPNA2","ENSP00000503445"
"KPNA2","ENSP00000503692"
"KPNA2","ENSP00000463320"
"KPNA2","ENSP00000503111"
"KPNA2","ENSP00000504685"
"KPNA2","ENSP00000332455"
"KPNA2","ENSP00000463602"
"KPNA2","ENSP00000438483"
"KPNA2","ENSP00000504655"
"KPNA2","ENSP00000462331"
"KRTAP5-6","ENSP00000371595"
"IFITM10","ENSP00000344430"
"IFITM10","ENSP00000371557"
"MAP3K15","ENSP00000352093"
"MAP3K15","ENSP00000345629"
"IKBKG","ENSP00000394934"
"IKBKG","ENSP00000390368"
"IKBKG","ENSP00000483825"
"IKBKG","ENSP00000480431"
"IKBKG","ENSP00000395205"
"IKBKG","ENSP00000509444"
"IKBKG","ENSP00000398579"
"IKBKG","ENSP00000510218"
"IKBKG","ENSP00000508630"
"IKBKG","ENSP00000471166"
"IKBKG","ENSP00000508773"
"IKBKG","ENSP00000483381"
"IKBKG","ENSP00000478979"
"IKBKG","ENSP00000484023"
"IKBKG","ENSP00000478616"
"IKBKG","ENSP00000479144"
"IKBKG","ENSP00000479662"
"IKBKG","ENSP00000484275"
"FKBP11","ENSP00000412403"
"FKBP11","ENSP00000447411"
"FKBP11","ENSP00000449751"
"FKBP11","ENSP00000256680"
"FKBP11","ENSP00000447911"
"FKBP11","ENSP00000396874"
"FKBP11","ENSP00000448805"
"IL27RA","ENSP00000263379"
"GDF6","ENSP00000287020"
"LARP4B","ENSP00000483973"
"LARP4B","ENSP00000509705"
"LARP4B","ENSP00000326128"
"LARP4B","ENSP00000510165"
"LARP4B","ENSP00000508832"
"LARP4B","ENSP00000509846"
"LARP4B","ENSP00000394545"
"LARP4B","ENSP00000403018"
"LARP4B","ENSP00000476786"
"LARP4B","ENSP00000385229"
"LARP4B","ENSP00000390556"
"GDF1","ENSP00000247005"
"G6PD","ENSP00000512615"
"G6PD","ENSP00000512616"
"G6PD","ENSP00000395599"
"G6PD","ENSP00000377194"
"G6PD","ENSP00000512617"
"G6PD","ENSP00000512618"
"G6PD","ENSP00000512619"
"G6PD","ENSP00000512620"
"G6PD","ENSP00000377192"
"G6PD","ENSP00000512621"
"G6PD","ENSP00000512622"
"G6PD","ENSP00000512623"
"G6PD","ENSP00000512624"
"G6PD","ENSP00000512625"
"G6PD","ENSP00000358633"
"G6PD","ENSP00000400648"
"G6PD","ENSP00000394690"
"G6PD","ENSP00000512626"
"EXOC6B","ENSP00000272427"
"EXOC6B","ENSP00000489442"
"EXOC6B","ENSP00000386698"
"EXOC6B","ENSP00000386634"
"ING5","ENSP00000490767"
"ING5","ENSP00000322142"
"ING5","ENSP00000385937"
"ING5","ENSP00000416878"
"FRAS1","ENSP00000423809"
"FRAS1","ENSP00000506875"
"FRAS1","ENSP00000508201"
"FRAS1","ENSP00000422834"
"FRAS1","ENSP00000423645"
"FRAS1","ENSP00000326330"
"FRAS1","ENSP00000422221"
"HGS","ENSP00000503695"
"HGS","ENSP00000504106"
"HGS","ENSP00000504478"
"HGS","ENSP00000503211"
"HGS","ENSP00000503359"
"HGS","ENSP00000503043"
"HGS","ENSP00000502961"
"HGS","ENSP00000503545"
"HGS","ENSP00000502851"
"HGS","ENSP00000504151"
"HGS","ENSP00000503405"
"HGS","ENSP00000503188"
"HGS","ENSP00000504789"
"HGS","ENSP00000504482"
"HGS","ENSP00000503175"
"HGS","ENSP00000504783"
"HGS","ENSP00000331201"
"HGS","ENSP00000504270"
"HGS","ENSP00000503479"
"HGS","ENSP00000504854"
"HGS","ENSP00000503138"
"HGS","ENSP00000458987"
"HGS","ENSP00000504241"
"HGS","ENSP00000458603"
"HGS","ENSP00000459685"
"HGS","ENSP00000503372"
"HGS","ENSP00000504738"
"HGS","ENSP00000504821"
"HGS","ENSP00000502990"
"HGS","ENSP00000504743"
"HGS","ENSP00000504691"
"HGS","ENSP00000504810"
"HGS","ENSP00000504244"
"HGS","ENSP00000503483"
"HGS","ENSP00000503600"
"HGS","ENSP00000504409"
"HGS","ENSP00000504434"
"HGS","ENSP00000504147"
"HGS","ENSP00000504806"
"HGS","ENSP00000504113"
"HGS","ENSP00000503349"
"HGS","ENSP00000458775"
"HGS","ENSP00000502956"
"HGS","ENSP00000502989"
"HGS","ENSP00000503275"
"HGS","ENSP00000503319"
"HGS","ENSP00000503616"
"HGS","ENSP00000504559"
"HGS","ENSP00000504194"
"HGS","ENSP00000503993"
"HGS","ENSP00000504565"
"HGS","ENSP00000504732"
"HGS","ENSP00000503213"
"HGS","ENSP00000504798"
"HGS","ENSP00000503714"
"HGS","ENSP00000504505"
"HGS","ENSP00000503803"
"HGS","ENSP00000504079"
"HGS","ENSP00000504348"
"HGS","ENSP00000504052"
"HGS","ENSP00000460130"
"HGS","ENSP00000504713"
"HGS","ENSP00000504390"
"HGS","ENSP00000503389"
"HGS","ENSP00000458789"
"HGS","ENSP00000460165"
"HGS","ENSP00000503376"
"H2AC6","ENSP00000321389"
"H2AC6","ENSP00000367022"
"H2AC6","ENSP00000473534"
"LZTS2","ENSP00000407713"
"LZTS2","ENSP00000359243"
"LZTS2","ENSP00000402042"
"LZTS2","ENSP00000474819"
"LZTS2","ENSP00000359240"
"LZTS2","ENSP00000416972"
"HOMER3","ENSP00000396154"
"HOMER3","ENSP00000221222"
"HOMER3","ENSP00000439937"
"HOMER3","ENSP00000376162"
"HOMER3","ENSP00000469800"
"HOMER3","ENSP00000471835"
"HOMER3","ENSP00000446026"
"HOMER3","ENSP00000472815"
"HOMER3","ENSP00000470659"
"HOMER3","ENSP00000472800"
"H1-3","ENSP00000244534"
"H4C6","ENSP00000244537"
"H4C7","ENSP00000477870"
"IDH2","ENSP00000331897"
"IDH2","ENSP00000453254"
"IDH2","ENSP00000453016"
"IDH2","ENSP00000446147"
"IGFBPL1","ENSP00000366923"
"IQGAP1","ENSP00000268182"
"IQGAP1","ENSP00000488618"
"IQGAP1","ENSP00000453181"
"IQGAP1","ENSP00000452723"
"IQGAP1","ENSP00000484647"
"IQGAP1","ENSP00000480393"
"LAG3","ENSP00000413825"
"LAG3","ENSP00000203629"
"MANBA","ENSP00000495247"
"MANBA","ENSP00000494462"
"MANBA","ENSP00000493519"
"MANBA","ENSP00000493992"
"MANBA","ENSP00000493465"
"MANBA","ENSP00000496137"
"MANBA","ENSP00000495483"
"MANBA","ENSP00000496399"
"MANBA","ENSP00000495363"
"MANBA","ENSP00000427322"
"MANBA","ENSP00000495846"
"MANBA","ENSP00000495818"
"MANBA","ENSP00000422001"
"MEX3A","ENSP00000432845"
"HEXIM1","ENSP00000328773"
"FOXE3","ENSP00000334472"
"KBTBD4","ENSP00000433340"
"KBTBD4","ENSP00000415106"
"KBTBD4","ENSP00000436713"
"KBTBD4","ENSP00000378703"
"KBTBD4","ENSP00000434477"
"KBTBD4","ENSP00000435850"
"KBTBD4","ENSP00000433404"
"KBTBD4","ENSP00000433653"
"KBTBD4","ENSP00000435651"
