"hgnc_symbol","ensembl_peptide_id"
"RIN2","ENSP00000255006"
"RIN2","ENSP00000498085"
"RIN2","ENSP00000391239"
"MLLT6","ENSP00000479605"
"MLLT6","ENSP00000477969"
"MLLT6","ENSP00000487881"
"NSFL1C","ENSP00000338643"
"NSFL1C","ENSP00000452019"
"NSFL1C","ENSP00000418529"
"NSFL1C","ENSP00000216879"
"NSFL1C","ENSP00000434067"
"NSFL1C","ENSP00000451675"
"NSFL1C","ENSP00000473400"
"NSFL1C","ENSP00000473616"
"MT1M","ENSP00000369146"
"MT1M","ENSP00000457575"
"TRIB1","ENSP00000312150"
"TRIB1","ENSP00000429063"
"TRIB1","ENSP00000428879"
"DLK1","ENSP00000376589"
"DLK1","ENSP00000340292"
"DLK1","ENSP00000331081"
"DLK1","ENSP00000450821"
"NXN","ENSP00000485936"
"UQCRC2","ENSP00000485966"
"UQCRC2","ENSP00000457662"
"UQCRC2","ENSP00000268379"
"UQCRC2","ENSP00000456232"
"UQCRC2","ENSP00000455088"
"UQCRC2","ENSP00000456738"
"UQCRC2","ENSP00000457600"
"UQCRC2","ENSP00000479799"
"SAMD5","ENSP00000356444"
"SAMD5","ENSP00000456528"
"PSMB1","ENSP00000262193"
"ARFGAP3","ENSP00000263245"
"ARFGAP3","ENSP00000388791"
"ARFGAP3","ENSP00000403995"
"ARFGAP3","ENSP00000403520"
"ARFGAP3","ENSP00000407734"
"TBC1D3H","ENSP00000481632"
"CTNNAL1","ENSP00000363723"
"CTNNAL1","ENSP00000320434"
"CTNNAL1","ENSP00000363722"
"CTNNAL1","ENSP00000363721"
"DNAJC6","ENSP00000473821"
"DNAJC6","ENSP00000378735"
"DNAJC6","ENSP00000360108"
"DNAJC6","ENSP00000263441"
"NSD3","ENSP00000313983"
"NSD3","ENSP00000393284"
"NSD3","ENSP00000434730"
"NSD3","ENSP00000313410"
"NSD3","ENSP00000435073"
"NSD3","ENSP00000435422"
"NSD3","ENSP00000432544"
"NSD3","ENSP00000431598"
"MAP9","ENSP00000310593"
"MAP9","ENSP00000498412"
"MAP9","ENSP00000427402"
"MAP9","ENSP00000422989"
"MAP9","ENSP00000413553"
"MAP9","ENSP00000394048"
"MAP9","ENSP00000368550"
"MAP9","ENSP00000401509"
"CHRNA7","ENSP00000490778"
"CHRNA7","ENSP00000490513"
"CHRNA7","ENSP00000490413"
"CHRNA7","ENSP00000490365"
"CHRNA7","ENSP00000489834"
"CHRNA7","ENSP00000490227"
"CHRNA7","ENSP00000490924"
"CHRNA7","ENSP00000407546"
"CHRNA7","ENSP00000502560"
"CHRNA7","ENSP00000490773"
"CHRNA7","ENSP00000490605"
"CHRNA7","ENSP00000490526"
"CHRNA7","ENSP00000489911"
"CHRNA7","ENSP00000303727"
"CHRNA7","ENSP00000489919"
"CHRNA7","ENSP00000399087"
"CHRNA7","ENSP00000490015"
"CHRNA7","ENSP00000489970"
"CHRNA7","ENSP00000490906"
"CHRNA7","ENSP00000490366"
"CHRNA7","ENSP00000489825"
"CHRNA7","ENSP00000490346"
"CHRNA7","ENSP00000490215"
"CHRNA7","ENSP00000490590"
"CHRNA7","ENSP00000489657"
"NET1","ENSP00000347134"
"NET1","ENSP00000403101"
"NET1","ENSP00000369717"
"KRCC1","ENSP00000340083"
"KRCC1","ENSP00000499834"
"OTX1","ENSP00000355631"
"OTX1","ENSP00000282549"
"OTX1","ENSP00000385782"
"CBX8","ENSP00000269385"
"CBX8","ENSP00000405058"
"CBX8","ENSP00000408753"
"POTEG","ENSP00000450853"
"POTEG","ENSP00000482662"
"POTEG","ENSP00000450807"
"FOXK2","ENSP00000436108"
"FOXK2","ENSP00000335677"
"FOXK2","ENSP00000433167"
"FOXK2","ENSP00000432663"
"FOXK2","ENSP00000461540"
"TGFA","ENSP00000295400"
"TGFA","ENSP00000407432"
"TGFA","ENSP00000387493"
"TGFA","ENSP00000404099"
"TGFA","ENSP00000414127"
"TGFA","ENSP00000404131"
"TGFA","ENSP00000377787"
"TTLL7","ENSP00000435334"
"TTLL7","ENSP00000260505"
"TTLL7","ENSP00000434146"
"TTLL7","ENSP00000432921"
"TTLL7","ENSP00000484660"
"ARHGEF26","ENSP00000348828"
"ARHGEF26","ENSP00000423418"
"ARHGEF26","ENSP00000424446"
"ARHGEF26","ENSP00000423295"
"SRCIN1","ENSP00000480869"
"SRCIN1","ENSP00000488014"
"SRCIN1","ENSP00000488440"
"SRCIN1","ENSP00000488254"
"SRCIN1","ENSP00000487679"
"DCAF11","ENSP00000453470"
"DCAF11","ENSP00000452898"
"DCAF11","ENSP00000454044"
"DCAF11","ENSP00000453074"
"DCAF11","ENSP00000453916"
"DCAF11","ENSP00000415556"
"DCAF11","ENSP00000453462"
"DCAF11","ENSP00000453381"
"DCAF11","ENSP00000453208"
"DCAF11","ENSP00000453132"
"DCAF11","ENSP00000453587"
"DCAF11","ENSP00000453678"
"DCAF11","ENSP00000453290"
"DCAF11","ENSP00000453814"
"DCAF11","ENSP00000453803"
"DCAF11","ENSP00000453632"
"DCAF11","ENSP00000453505"
"DCAF11","ENSP00000454129"
"DCAF11","ENSP00000454139"
"DCAF11","ENSP00000323680"
"DCAF11","ENSP00000453805"
"DCAF11","ENSP00000453550"
"DCAF11","ENSP00000453832"
"DCAF11","ENSP00000453826"
"DCAF11","ENSP00000452915"
"DCAF11","ENSP00000453035"
"DCAF11","ENSP00000380146"
"DCAF11","ENSP00000453184"
"DCAF11","ENSP00000380142"
"DCAF11","ENSP00000453115"
"LHX1","ENSP00000484449"
"LHX1","ENSP00000488248"
"NCOA5","ENSP00000290231"
"NCOA5","ENSP00000361365"
"STMN2","ENSP00000220876"
"STMN2","ENSP00000429243"
"STMN2","ENSP00000430102"
"SAMHD1","ENSP00000493536"
"SAMHD1","ENSP00000494520"
"SAMHD1","ENSP00000507178"
"SAMHD1","ENSP00000494823"
"SAMHD1","ENSP00000493810"
"SAMHD1","ENSP00000494979"
"SAMHD1","ENSP00000506877"
"SAMHD1","ENSP00000494313"
"SAMHD1","ENSP00000262878"
"SAMHD1","ENSP00000495667"
"SAMHD1","ENSP00000494436"
"SAMHD1","ENSP00000493928"
"SAMHD1","ENSP00000494354"
"SAMHD1","ENSP00000495432"
"SAMHD1","ENSP00000508219"
"SAMHD1","ENSP00000496075"
"SAMHD1","ENSP00000495448"
"SAMHD1","ENSP00000495381"
"SAMHD1","ENSP00000494271"
"SAMHD1","ENSP00000496474"
"SAMHD1","ENSP00000495737"
"SAMHD1","ENSP00000495645"
"TENM3","ENSP00000421320"
"TENM3","ENSP00000424226"
"TENM3","ENSP00000426914"
"INO80E","ENSP00000303977"
"INO80E","ENSP00000484187"
"INO80E","ENSP00000457016"
"INO80E","ENSP00000461808"
"INO80E","ENSP00000454665"
"INO80E","ENSP00000456073"
"INO80E","ENSP00000454924"
"INO80E","ENSP00000459432"
"INO80E","ENSP00000458392"
"ABHD2","ENSP00000457882"
"ABHD2","ENSP00000454645"
"ABHD2","ENSP00000454531"
"ABHD2","ENSP00000455639"
"ABHD2","ENSP00000268129"
"DACT2","ENSP00000355761"
"DACT2","ENSP00000355760"
"DACT2","ENSP00000476573"
"DACT2","ENSP00000476434"
"LMO4","ENSP00000359575"
"LMO4","ENSP00000359573"
"PPP1R12C","ENSP00000263433"
"PPP1R12C","ENSP00000468148"
"PPP1R12C","ENSP00000387833"
"PPP1R12C","ENSP00000465957"
"CPXM1","ENSP00000369979"
"ARHGAP23","ENSP00000479208"
"ARHGAP23","ENSP00000488428"
"ARHGAP23","ENSP00000488885"
"ARHGAP23","ENSP00000487883"
"ARHGAP23","ENSP00000488827"
"ARHGAP23","ENSP00000488699"
"ARHGAP23","ENSP00000488310"
"ARHGAP23","ENSP00000487994"
"NAT16","ENSP00000300303"
"NAT16","ENSP00000395125"
"NAT16","ENSP00000391769"
"NAT16","ENSP00000394435"
"PKNOX2","ENSP00000298282"
"PKNOX2","ENSP00000431599"
"PKNOX2","ENSP00000434377"
"PKNOX2","ENSP00000434255"
"PKNOX2","ENSP00000453374"
"DNAJB14","ENSP00000404381"
"DNAJB14","ENSP00000416179"
"DNAJB14","ENSP00000335249"
"DNAJB14","ENSP00000389471"
"DNAJB14","ENSP00000390023"
"DNAJB14","ENSP00000390019"
"DNAJB14","ENSP00000480565"
"SIM1","ENSP00000358210"
"SIM1","ENSP00000262901"
"FNDC3B","ENSP00000408496"
"FNDC3B","ENSP00000411242"
"FNDC3B","ENSP00000338523"
"FNDC3B","ENSP00000392471"
"FNDC3B","ENSP00000389094"
"FNDC3B","ENSP00000389064"
"DBNDD2","ENSP00000361808"
"DBNDD2","ENSP00000361807"
"DBNDD2","ENSP00000349822"
"DBNDD2","ENSP00000361805"
"DBNDD2","ENSP00000361802"
"DBNDD2","ENSP00000354250"
"DBNDD2","ENSP00000361797"
"DBNDD2","ENSP00000361795"
"DBNDD2","ENSP00000414161"
"LYPD1","ENSP00000380605"
"LYPD1","ENSP00000340563"
"LYPD1","ENSP00000396651"
"PRDM13","ENSP00000358217"
"PRDM13","ENSP00000358216"
"CDK17","ENSP00000261211"
"CDK17","ENSP00000444459"
"CDK17","ENSP00000442926"
"CDK17","ENSP00000450058"
"CDK17","ENSP00000447282"
"CDK17","ENSP00000447441"
"CDK17","ENSP00000448132"
"EN1","ENSP00000295206"
"ZFP37","ENSP00000363344"
"ZFP37","ENSP00000451310"
"ZFP37","ENSP00000452552"
"FFAR3","ENSP00000328230"
"FFAR3","ENSP00000469522"
"PXDC1","ENSP00000369630"
"PXDC1","ENSP00000369636"
"ZNF827","ENSP00000499383"
"ZNF827","ENSP00000421863"
"ZNF827","ENSP00000499840"
"ZNF827","ENSP00000424541"
"ZNF827","ENSP00000423130"
"ZNF827","ENSP00000368761"
"ZNF827","ENSP00000499364"
"ZNF827","ENSP00000424456"
"ZNF827","ENSP00000498532"
"ZNF827","ENSP00000500405"
"ZNF827","ENSP00000499867"
"ULK2","ENSP00000354877"
"ULK2","ENSP00000378914"
"ULK2","ENSP00000464892"
"ULK2","ENSP00000465666"
"ULK2","ENSP00000467277"
"RPL22L1","ENSP00000346080"
"RPL22L1","ENSP00000418909"
"RPL22L1","ENSP00000419713"
"RPL22L1","ENSP00000420039"
"RPL22L1","ENSP00000419041"
"HS6ST1","ENSP00000259241"
"ANKRD30B","ENSP00000510074"
"ANKRD30B","ENSP00000351875"
"ANKRD30B","ENSP00000499676"
"ANKRD30B","ENSP00000463332"
"NEGR1","ENSP00000350364"
"NEGR1","ENSP00000305938"
"TTPA","ENSP00000260116"
"ATXN7L3B","ENSP00000430000"
"DYNC2I1","ENSP00000384290"
"DYNC2I1","ENSP00000380330"
"DYNC2I1","ENSP00000392608"
"DYNC2I1","ENSP00000399971"
"IGLL1","ENSP00000249053"
"IGLL1","ENSP00000329312"
"IGLL1","ENSP00000403391"
"NCK2","ENSP00000233154"
"NCK2","ENSP00000377017"
"NCK2","ENSP00000431109"
"NCK2","ENSP00000408040"
"NCK2","ENSP00000377018"
"NCK2","ENSP00000410428"
"DRC1","ENSP00000288710"
"DRC1","ENSP00000414375"
"DRC1","ENSP00000497543"
"RPS16","ENSP00000251453"
"RPS16","ENSP00000473220"
"RPS16","ENSP00000367806"
"RPS16","ENSP00000472231"
"RPS16","ENSP00000468957"
"RPS16","ENSP00000471983"
"SLITRK3","ENSP00000420091"
"SLITRK3","ENSP00000241274"
"SLITRK3","ENSP00000419611"
"KLRG2","ENSP00000339356"
"KLRG2","ENSP00000376759"
"P2RY1","ENSP00000304767"
"HSF1","ENSP00000383590"
"HSF1","ENSP00000431512"
"HSF1","ENSP00000481007"
"HSF1","ENSP00000436616"
"HSF1","ENSP00000484174"
"HSF1","ENSP00000480423"
"PLCG1","ENSP00000244007"
"PLCG1","ENSP00000362368"
"PLCG1","ENSP00000508698"
"PLCG1","ENSP00000485760"
"PLCG1","ENSP00000468958"
"PLCG1","ENSP00000476432"
"PLCG1","ENSP00000476757"
"PLCG1","ENSP00000476454"
"TNIK","ENSP00000399511"
"TNIK","ENSP00000345352"
"TNIK","ENSP00000284483"
"TNIK","ENSP00000418156"
"TNIK","ENSP00000349880"
"TNIK","ENSP00000418916"
"TNIK","ENSP00000418378"
"TNIK","ENSP00000419990"
"TNIK","ENSP00000417338"
"TNIK","ENSP00000419308"
"CCDC178","ENSP00000464295"
"CCDC178","ENSP00000385591"
"CCDC178","ENSP00000462651"
"CCDC178","ENSP00000372576"
"CCDC178","ENSP00000300227"
"CCDC178","ENSP00000462153"
"CCDC178","ENSP00000385867"
"CCDC178","ENSP00000463254"
"CCDC178","ENSP00000462370"
"CCDC178","ENSP00000382130"
"CCDC178","ENSP00000463236"
"STRIP2","ENSP00000249344"
"STRIP2","ENSP00000392393"
"SCRT1","ENSP00000455711"
"HIC2","ENSP00000385319"
"HIC2","ENSP00000384889"
"HIC2","ENSP00000387757"
"PRDX5","ENSP00000265462"
"PRDX5","ENSP00000335334"
"PRDX5","ENSP00000335363"
"ADCK5","ENSP00000473494"
"ADCK5","ENSP00000431875"
"ADCK5","ENSP00000310547"
"ADCK5","ENSP00000436484"
"PNMA8B","ENSP00000473036"
"NFXL1","ENSP00000333113"
"NFXL1","ENSP00000422037"
"NFXL1","ENSP00000370949"
"NFXL1","ENSP00000425812"
"ASCC2","ENSP00000437570"
"ASCC2","ENSP00000305502"
"ASCC2","ENSP00000403031"
"ASCC2","ENSP00000380877"
"ASCC2","ENSP00000414545"
"ASCC2","ENSP00000412382"
"ASCC2","ENSP00000410531"
"ASCC2","ENSP00000408930"
"VPS28","ENSP00000366565"
"VPS28","ENSP00000434064"
"VPS28","ENSP00000434556"
"VPS28","ENSP00000292510"
"VPS28","ENSP00000433228"
"VPS28","ENSP00000436102"
"VPS28","ENSP00000431243"
"VPS28","ENSP00000434393"
"VPS28","ENSP00000432395"
"PLCB4","ENSP00000367762"
"PLCB4","ENSP00000367754"
"PLCB4","ENSP00000412982"
"PLCB4","ENSP00000510632"
"PLCB4","ENSP00000509615"
"PLCB4","ENSP00000390616"
"PLCB4","ENSP00000510512"
"PLCB4","ENSP00000510118"
"PLCB4","ENSP00000509150"
"PLCB4","ENSP00000509321"
"PLCB4","ENSP00000509167"
"PLCB4","ENSP00000508677"
"PLCB4","ENSP00000510444"
"PLCB4","ENSP00000509641"
"PLCB4","ENSP00000508467"
"PLCB4","ENSP00000510302"
"PLCB4","ENSP00000508650"
"PLCB4","ENSP00000509390"
"PLCB4","ENSP00000508624"
"PLCB4","ENSP00000367734"
"PLCB4","ENSP00000509144"
"PLCB4","ENSP00000508595"
"PLCB4","ENSP00000510215"
"PLCB4","ENSP00000508600"
"PLCB4","ENSP00000510275"
"PLCB4","ENSP00000508676"
"PLCB4","ENSP00000509409"
"PLCB4","ENSP00000508726"
"PLCB4","ENSP00000510734"
"PLCB4","ENSP00000508442"
"PLCB4","ENSP00000510063"
"PLCB4","ENSP00000509265"
"PLCB4","ENSP00000508817"
"PLCB4","ENSP00000510457"
"PLCB4","ENSP00000509766"
"PLCB4","ENSP00000509460"
"PLCB4","ENSP00000510341"
"PLCB4","ENSP00000509227"
"PLCB4","ENSP00000510725"
"PLCB4","ENSP00000510690"
"PLCB4","ENSP00000509597"
"PLCB4","ENSP00000510124"
"PLCB4","ENSP00000509912"
"PLCB4","ENSP00000278655"
"PLCB4","ENSP00000395753"
"PLCB4","ENSP00000509212"
"PLCB4","ENSP00000510662"
"COL26A1","ENSP00000318234"
"COL26A1","ENSP00000482102"
"IRX6","ENSP00000290552"
"CNOT3","ENSP00000483036"
"CNOT3","ENSP00000481924"
"CNOT3","ENSP00000477620"
"CNOT3","ENSP00000484612"
"CNOT3","ENSP00000482531"
"TNFSF9","ENSP00000245817"
"LENG1","ENSP00000481252"
"TRIM60","ENSP00000497401"
"TRIM60","ENSP00000421142"
"TRIM60","ENSP00000421784"
"TRIM60","ENSP00000426496"
"TRIM60","ENSP00000343765"
"CNOT3","ENSP00000480988"
"CNOT3","ENSP00000478956"
"CNOT3","ENSP00000480392"
"HIVEP3","ENSP00000494598"
"HIVEP3","ENSP00000361664"
"HIVEP3","ENSP00000361665"
"MTCL1","ENSP00000305027"
"MTCL1","ENSP00000512072"
"MTCL1","ENSP00000512073"
"MTCL1","ENSP00000429556"
"MTCL1","ENSP00000352927"
"MTCL1","ENSP00000463506"
"MTCL1","ENSP00000463438"
"MESD","ENSP00000482455"
"MESD","ENSP00000453430"
"MESD","ENSP00000403839"
"MESD","ENSP00000453220"
"MESD","ENSP00000261758"
"NAALADL2","ENSP00000409858"
"NAALADL2","ENSP00000404705"
"NAALADL2","ENSP00000396969"
"LENG1","ENSP00000481948"
"CNOT3","ENSP00000480258"
"CNOT3","ENSP00000478280"
"CNOT3","ENSP00000483450"
"IRF2BP1","ENSP00000307265"
"LENG1","ENSP00000477607"
"SOX2","ENSP00000323588"
"CCBE1","ENSP00000404464"
"CCBE1","ENSP00000496897"
"CCBE1","ENSP00000497183"
"CCBE1","ENSP00000512255"
"CCBE1","ENSP00000512259"
"LILRB5","ENSP00000479022"
"LILRB5","ENSP00000478835"
"LILRB5","ENSP00000479413"
"LILRB5","ENSP00000481829"
"LILRB5","ENSP00000481933"
"RMI2","ENSP00000461206"
"RMI2","ENSP00000459601"
"RMI2","ENSP00000310356"
"RMI2","ENSP00000497643"
"PIP5KL1","ENSP00000373399"
"PIP5KL1","ENSP00000300432"
"MECOM","ENSP00000419770"
"MECOM","ENSP00000420048"
"MECOM","ENSP00000417899"
"MECOM","ENSP00000498411"
"MECOM","ENSP00000419995"
"MECOM","ENSP00000420466"
"MECOM","ENSP00000394302"
"MECOM","ENSP00000417506"
"MECOM","ENSP00000417299"
"MECOM","ENSP00000417922"
"MECOM","ENSP00000419757"
"MECOM","ENSP00000420072"
"MECOM","ENSP00000418828"
"MECOM","ENSP00000418046"
"MECOM","ENSP00000418689"
"MECOM","ENSP00000419537"
"MECOM","ENSP00000264674"
"MECOM","ENSP00000486104"
"LENG8","ENSP00000478337"
"LENG8","ENSP00000481040"
"LENG8","ENSP00000480833"
"LENG8","ENSP00000481462"
"ARID4A","ENSP00000344556"
"ARID4A","ENSP00000347602"
"ARID4A","ENSP00000378597"
"ARID4A","ENSP00000410417"
"ARID4A","ENSP00000392567"
"ARID4A","ENSP00000415872"
"ARID4A","ENSP00000397368"
"ARID4A","ENSP00000416053"
"LENG9","ENSP00000478498"
"NOCT","ENSP00000280614"
"NOCT","ENSP00000486546"
"ASXL3","ENSP00000513003"
"ASXL3","ENSP00000269197"
"ASXL3","ENSP00000506037"
"ASXL3","ENSP00000465053"
"ASXL3","ENSP00000466655"
"ASXL3","ENSP00000466073"
"ASXL3","ENSP00000493665"
"SBNO2","ENSP00000488808"
"SBNO2","ENSP00000482802"
"SBNO2","ENSP00000488286"
"SBNO2","ENSP00000488832"
"SBNO2","ENSP00000488079"
"SBNO2","ENSP00000488056"
"SBNO2","ENSP00000477651"
"MAP3K13","ENSP00000392223"
"MAP3K13","ENSP00000411483"
"MAP3K13","ENSP00000405233"
"MAP3K13","ENSP00000389495"
"MAP3K13","ENSP00000399910"
"MAP3K13","ENSP00000412037"
"MAP3K13","ENSP00000390323"
"MAP3K13","ENSP00000405163"
"MAP3K13","ENSP00000389798"
"MAP3K13","ENSP00000409325"
"MAP3K13","ENSP00000265026"
"MAP3K13","ENSP00000403561"
"MAP3K13","ENSP00000407361"
"MAP3K13","ENSP00000415712"
"CNOT3","ENSP00000483968"
"CNOT3","ENSP00000483882"
"CNOT3","ENSP00000484369"
"CNOT3","ENSP00000480876"
"CNOT3","ENSP00000483604"
"CNOT3","ENSP00000479186"
"LENG1","ENSP00000480516"
"ALG10","ENSP00000266483"
"ALG10","ENSP00000444084"
"ALG10","ENSP00000443142"
"LENG1","ENSP00000479538"
"KITLG","ENSP00000495951"
"KITLG","ENSP00000054216"
"KITLG","ENSP00000494139"
"KITLG","ENSP00000474021"
"KITLG","ENSP00000475042"
"ADAM23","ENSP00000264377"
"ADAM23","ENSP00000363536"
"ADAM23","ENSP00000406827"
"CHST2","ENSP00000307911"
"SERPINB8","ENSP00000331368"
"SERPINB8","ENSP00000438328"
"SERPINB8","ENSP00000381072"
"SERPINB8","ENSP00000489949"
"SERPINB8","ENSP00000381075"
"SERPINB8","ENSP00000414580"
"SERPINB8","ENSP00000393456"
"SERPINB8","ENSP00000295211"
"SERPINB8","ENSP00000478199"
"LILRB5","ENSP00000482404"
"LILRB5","ENSP00000482365"
"LILRB5","ENSP00000483942"
"LILRB5","ENSP00000483481"
"LILRB5","ENSP00000478912"
"LILRB5","ENSP00000481277"
"MXI1","ENSP00000331152"
"MXI1","ENSP00000398981"
"MXI1","ENSP00000354606"
"MXI1","ENSP00000239007"
"MXI1","ENSP00000498565"
"MXI1","ENSP00000376842"
"MXI1","ENSP00000498220"
"MXI1","ENSP00000499130"
"MXI1","ENSP00000498554"
"MXI1","ENSP00000498409"
"MXI1","ENSP00000498536"
"MXI1","ENSP00000499209"
"MXI1","ENSP00000498573"
"MXI1","ENSP00000498472"
"MXI1","ENSP00000498764"
"MXI1","ENSP00000498873"
"MXI1","ENSP00000499128"
"MXI1","ENSP00000498396"
"MXI1","ENSP00000498547"
"MXI1","ENSP00000498911"
"MXI1","ENSP00000498900"
"MXI1","ENSP00000499158"
"MXI1","ENSP00000498971"
"MXI1","ENSP00000498214"
"MXI1","ENSP00000499087"
"MXI1","ENSP00000498474"
"MXI1","ENSP00000498390"
"MXI1","ENSP00000499161"
"MXI1","ENSP00000498726"
"MXI1","ENSP00000498928"
"MXI1","ENSP00000498306"
"MXI1","ENSP00000498238"
"MXI1","ENSP00000407711"
"MXI1","ENSP00000498637"
"MXI1","ENSP00000358625"
"MXI1","ENSP00000499134"
"MXI1","ENSP00000498951"
"CYTH4","ENSP00000405442"
"CYTH4","ENSP00000385997"
"CYTH4","ENSP00000384280"
"CYTH4","ENSP00000248901"
"CYTH4","ENSP00000409579"
"RTP1","ENSP00000311712"
"ELFN2","ENSP00000385277"
"TTC34","ENSP00000483029"
"MMEL1","ENSP00000487339"
"MMEL1","ENSP00000484606"
"MMEL1","ENSP00000482173"
"MMEL1","ENSP00000486668"
"GHSR","ENSP00000241256"
"GHSR","ENSP00000395344"
"DLX3","ENSP00000389870"
"DLX3","ENSP00000449976"
"TIPARP","ENSP00000418757"
"TIPARP","ENSP00000295924"
"TIPARP","ENSP00000420612"
"TIPARP","ENSP00000419982"
"TIPARP","ENSP00000418829"
"TIPARP","ENSP00000420141"
"TIPARP","ENSP00000438345"
"C14orf180","ENSP00000452502"
"C14orf180","ENSP00000333041"
"C14orf180","ENSP00000386487"
"PLCH2","ENSP00000487140"
"PLCH2","ENSP00000486186"
"PLCH2","ENSP00000481938"
"CLSTN2","ENSP00000402460"
"RAC2","ENSP00000249071"
"RAC2","ENSP00000385270"
"RAC2","ENSP00000385590"
"RAC2","ENSP00000403778"
"RAC2","ENSP00000385666"
"KLHL24","ENSP00000242810"
"KLHL24","ENSP00000417347"
"KLHL24","ENSP00000408516"
"KLHL24","ENSP00000416836"
"KLHL24","ENSP00000419120"
"KLHL24","ENSP00000420207"
"KLHL24","ENSP00000408567"
"KLHL24","ENSP00000417275"
"KLHL24","ENSP00000395012"
"KLHL24","ENSP00000418922"
"KLHL24","ENSP00000419010"
"INHBB","ENSP00000295228"
"INSIG1","ENSP00000344741"
"INSIG1","ENSP00000414691"
"INSIG1","ENSP00000344035"
"INSIG1","ENSP00000420198"
"INSIG1","ENSP00000340010"
"NPY4R","ENSP00000480883"
"NPY4R","ENSP00000363431"
"ACTR3B","ENSP00000367007"
"ACTR3B","ENSP00000256001"
"ACTR3B","ENSP00000380452"
"CEP192","ENSP00000466258"
"CEP192","ENSP00000427550"
"CEP192","ENSP00000317156"
"CEP192","ENSP00000476907"
"CEP192","ENSP00000424671"
"CEP192","ENSP00000467038"
"CEP192","ENSP00000423147"
"CEP192","ENSP00000468242"
"CEP192","ENSP00000467297"
"CEP192","ENSP00000468047"
"DGKG","ENSP00000265022"
"DGKG","ENSP00000339777"
"DGKG","ENSP00000371599"
"DGKG","ENSP00000395526"
"CNOT3","ENSP00000480585"
"CNOT3","ENSP00000484794"
"CNOT3","ENSP00000481624"
"SLC13A3","ENSP00000290317"
"SLC13A3","ENSP00000279027"
"SLC13A3","ENSP00000420177"
"SLC13A3","ENSP00000415852"
"SLC13A3","ENSP00000419621"
"SLC13A3","ENSP00000417784"
"SLC13A3","ENSP00000394217"
"SLC13A3","ENSP00000395095"
"SLC13A3","ENSP00000361193"
"SLC13A3","ENSP00000397955"
"LENG1","ENSP00000483164"
"HNRNPR","ENSP00000493186"
"HNRNPR","ENSP00000489252"
"HNRNPR","ENSP00000518723"
"HNRNPR","ENSP00000488941"
"HNRNPR","ENSP00000489275"
"HNRNPR","ENSP00000488945"
"HNRNPR","ENSP00000489371"
"HNRNPR","ENSP00000518725"
"HNRNPR","ENSP00000518726"
"HNRNPR","ENSP00000489386"
"KDM7A","ENSP00000380692"
"KDM7A","ENSP00000420143"
"MAPK15","ENSP00000337691"
"MAPK15","ENSP00000378539"
"MAPK15","ENSP00000378540"
"HRH3","ENSP00000342560"
"HRH3","ENSP00000321482"
"ADAMTS9","ENSP00000418735"
"ADAMTS9","ENSP00000295903"
"ADAMTS9","ENSP00000478086"
"ADAMTS9","ENSP00000417521"
"ADAMTS9","ENSP00000419217"
"BBS7","ENSP00000264499"
"BBS7","ENSP00000423250"
"BBS7","ENSP00000423626"
"ID3","ENSP00000489102"
"HBM","ENSP00000349270"
"B3GNT5","ENSP00000316173"
"B3GNT5","ENSP00000418785"
"B3GNT5","ENSP00000420778"
"B3GNT5","ENSP00000418477"
"B3GNT5","ENSP00000417868"
"B3GNT5","ENSP00000417301"
"GOLIM4","ENSP00000417354"
"GOLIM4","ENSP00000309893"
"PCMTD2","ENSP00000486003"
"PCMTD2","ENSP00000487463"
"PCMTD2","ENSP00000486648"
"PCMTD2","ENSP00000486510"
"PCMTD2","ENSP00000486493"
"PCMTD2","ENSP00000486313"
"PCMTD2","ENSP00000485733"
"PCMTD2","ENSP00000482166"
"PCMTD2","ENSP00000478638"
"OPRL1","ENSP00000478920"
"OPRL1","ENSP00000485794"
"OPRL1","ENSP00000487083"
"RRAGA","ENSP00000369899"
"NPBWR2","ENSP00000484253"
"ADAMTSL1","ENSP00000505591"
"ADAMTSL1","ENSP00000327887"
"ADAMTSL1","ENSP00000401157"
"ADAMTSL1","ENSP00000369944"
"ADAMTSL1","ENSP00000369921"
"ADAMTSL1","ENSP00000369940"
"ADAMTSL1","ENSP00000276935"
"ADAMTSL1","ENSP00000369918"
"ADAMTSL1","ENSP00000440472"
"ADAMTSL1","ENSP00000373362"
"ADAMTSL1","ENSP00000369911"
"PPIAL4F","ENSP00000358224"
"LILRB5","ENSP00000480909"
"LILRB5","ENSP00000483502"
"LILRB5","ENSP00000481263"
"LILRB5","ENSP00000478307"
"LILRB5","ENSP00000479798"
"CCDC50","ENSP00000376250"
"CCDC50","ENSP00000376249"
"CNTFR","ENSP00000242338"
"CNTFR","ENSP00000368265"
"CNTFR","ENSP00000480451"
"CNTFR","ENSP00000388082"
"NRBP2","ENSP00000414055"
"NRBP2","ENSP00000431280"
"NRBP2","ENSP00000432374"
"CDH4","ENSP00000486680"
"CDH4","ENSP00000487355"
"CDH4","ENSP00000486568"
"FAAH2","ENSP00000364035"
"LENG8","ENSP00000478975"
"LENG8","ENSP00000478323"
"LENG8","ENSP00000482405"
"LENG8","ENSP00000484494"
"MN1","ENSP00000304956"
"MN1","ENSP00000397805"
"EEA1","ENSP00000317955"
"EEA1","ENSP00000394312"
"EEA1","ENSP00000446785"
"EEA1","ENSP00000449682"
"SEC22B","ENSP00000463393"
